150 Kabupaten/Kota Inflasi (2022=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA SURABAYA,115.05,117.97,119.69,-,-,-,-,-,-,-,-,-,-,114.37,117.84,119.92,-,-,-,-,-,-,-,-,-,-,112.79,112.87,112.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.86,123.76,124.11,-,-,-,-,-,-,-,-,-,-
KAB PANDEGLANG,109.72,113.31,115.67,-,-,-,-,-,-,-,-,-,-,107.66,112.01,114.59,-,-,-,-,-,-,-,-,-,-,126.01,126.27,126.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.75,115.75,117.7,-,-,-,-,-,-,-,-,-,-
KAB LEBAK,113.75,117.36,118.55,-,-,-,-,-,-,-,-,-,-,112.58,116.99,118.28,-,-,-,-,-,-,-,-,-,-,117.17,117.55,117.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.62,119.85,121.19,-,-,-,-,-,-,-,-,-,-
KOTA TANGERANG,112.57,115.02,116.09,-,-,-,-,-,-,-,-,-,-,109.88,112.65,114.21,-,-,-,-,-,-,-,-,-,-,121.3,121.32,118.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125.87,127.84,128.09,-,-,-,-,-,-,-,-,-,-
KOTA CILEGON,112.64,114.53,115.02,-,-,-,-,-,-,-,-,-,-,109.87,112.21,112.77,-,-,-,-,-,-,-,-,-,-,116.32,116.33,116.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.8,127.29,127.61,-,-,-,-,-,-,-,-,-,-
KOTA SERANG,113.56,115.98,116.72,-,-,-,-,-,-,-,-,-,-,109.59,112.77,113.58,-,-,-,-,-,-,-,-,-,-,109.7,110.17,111.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133.38,133.49,133.49,-,-,-,-,-,-,-,-,-,-
KAB TABANAN,120.12,121.36,122.92,-,-,-,-,-,-,-,-,-,-,118.19,119.52,121.39,-,-,-,-,-,-,-,-,-,-,120.45,120.52,120.63,-,-,-,-,-,-,-,-,-,-,103.24,103.24,103.67,-,-,-,-,-,-,-,-,-,-,134.84,136.28,136.6,-,-,-,-,-,-,-,-,-,-
KAB BADUNG,113.49,116.88,118.03,-,-,-,-,-,-,-,-,-,-,112.71,116.64,118.04,-,-,-,-,-,-,-,-,-,-,112.81,113.97,113.97,-,-,-,-,-,-,-,-,-,-,98.2,99.38,99.38,-,-,-,-,-,-,-,-,-,-,124.65,125.12,125.13,-,-,-,-,-,-,-,-,-,-
SINGARAJA,117.96,120.41,121.39,-,-,-,-,-,-,-,-,-,-,117.45,120.34,121.47,-,-,-,-,-,-,-,-,-,-,106.38,106.43,106.53,-,-,-,-,-,-,-,-,-,-,117.56,117.56,117.56,-,-,-,-,-,-,-,-,-,-,132.33,132.74,133.06,-,-,-,-,-,-,-,-,-,-
KOTA DENPASAR,116.27,118.22,119.61,-,-,-,-,-,-,-,-,-,-,114.86,117.23,118.72,-,-,-,-,-,-,-,-,-,-,116.43,116.64,116.68,-,-,-,-,-,-,-,-,-,-,110.86,110.86,110.86,-,-,-,-,-,-,-,-,-,-,129.45,129.71,131.99,-,-,-,-,-,-,-,-,-,-
KAB SUMBAWA,111.97,113.13,115.17,-,-,-,-,-,-,-,-,-,-,110.03,111.47,114.08,-,-,-,-,-,-,-,-,-,-,101.56,101.56,101.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.79,128.95,128.95,-,-,-,-,-,-,-,-,-,-
KOTA MATARAM,115.54,117.66,120.18,-,-,-,-,-,-,-,-,-,-,114.01,116.65,119.44,-,-,-,-,-,-,-,-,-,-,117.58,116.85,117.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128.69,128.7,130.61,-,-,-,-,-,-,-,-,-,-
KOTA BIMA,112.64,113.89,115.63,-,-,-,-,-,-,-,-,-,-,109.48,110.96,112.91,-,-,-,-,-,-,-,-,-,-,117.27,116.79,117.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130.17,131.11,132.6,-,-,-,-,-,-,-,-,-,-
WAINGAPU,118.62,120.56,120.41,-,-,-,-,-,-,-,-,-,-,118.52,120.74,120.57,-,-,-,-,-,-,-,-,-,-,108.3,108.61,108.61,-,-,-,-,-,-,-,-,-,-,100.82,100.82,100.82,-,-,-,-,-,-,-,-,-,-,124.73,125.31,125.31,-,-,-,-,-,-,-,-,-,-
KAB TIMOR TENGAH SELATAN,116.28,116.12,117.01,-,-,-,-,-,-,-,-,-,-,115.05,114.84,115.84,-,-,-,-,-,-,-,-,-,-,120.48,120.7,120.54,-,-,-,-,-,-,-,-,-,-,105.02,105.02,105.02,-,-,-,-,-,-,-,-,-,-,129.9,129.97,130.43,-,-,-,-,-,-,-,-,-,-
MAUMERE,118.24,118.69,118.61,-,-,-,-,-,-,-,-,-,-,117.49,117.92,117.79,-,-,-,-,-,-,-,-,-,-,111.49,111.78,112.1,-,-,-,-,-,-,-,-,-,-,104.6,104.6,104.6,-,-,-,-,-,-,-,-,-,-,134.29,135.19,135.2,-,-,-,-,-,-,-,-,-,-
KAB NGADA,114.14,114.36,114.78,-,-,-,-,-,-,-,-,-,-,114.62,114.86,115.01,-,-,-,-,-,-,-,-,-,-,102.53,102.53,102.77,-,-,-,-,-,-,-,-,-,-,101.31,101.31,101.31,-,-,-,-,-,-,-,-,-,-,117.33,117.41,120.73,-,-,-,-,-,-,-,-,-,-
KOTA KUPANG,111.29,112.34,112.51,-,-,-,-,-,-,-,-,-,-,109.17,110.4,110.56,-,-,-,-,-,-,-,-,-,-,111.55,111.55,112.14,-,-,-,-,-,-,-,-,-,-,106.79,106.79,106.79,-,-,-,-,-,-,-,-,-,-,132.63,132.63,132.63,-,-,-,-,-,-,-,-,-,-
KAB KETAPANG,116.58,117.36,117.67,-,-,-,-,-,-,-,-,-,-,115.08,115.99,116.29,-,-,-,-,-,-,-,-,-,-,116.53,116.48,116.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132.18,132.18,132.78,-,-,-,-,-,-,-,-,-,-
SINTANG,112.05,113.64,114.69,-,-,-,-,-,-,-,-,-,-,110.6,112.37,113.6,-,-,-,-,-,-,-,-,-,-,112.49,112.5,112.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124.91,125.7,125.7,-,-,-,-,-,-,-,-,-,-
KAB KAYONG UTARA,111.32,111.62,112.33,-,-,-,-,-,-,-,-,-,-,109.84,110.15,110.92,-,-,-,-,-,-,-,-,-,-,102.61,102.61,102.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.61,127.93,128.41,-,-,-,-,-,-,-,-,-,-
KOTA PONTIANAK,111.64,113.01,113.02,-,-,-,-,-,-,-,-,-,-,110.44,112.05,112.07,-,-,-,-,-,-,-,-,-,-,117.31,117.34,117.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118.86,118.92,118.92,-,-,-,-,-,-,-,-,-,-
KOTA SINGKAWANG,111.98,113.21,114.52,-,-,-,-,-,-,-,-,-,-,110.02,111.44,112.98,-,-,-,-,-,-,-,-,-,-,112.82,112.81,112.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125.59,125.86,126.03,-,-,-,-,-,-,-,-,-,-
SAMPIT,111.95,113.27,114.35,-,-,-,-,-,-,-,-,-,-,108.99,110.52,111.81,-,-,-,-,-,-,-,-,-,-,118.77,119.71,119.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.04,127.21,127.61,-,-,-,-,-,-,-,-,-,-
KAB KAPUAS,116.72,118.25,120.06,-,-,-,-,-,-,-,-,-,-,116.23,118.02,120.13,-,-,-,-,-,-,-,-,-,-,121.39,121.44,122.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.86,118.39,118.76,-,-,-,-,-,-,-,-,-,-
KAB SUKAMARA,116.03,117.77,117.62,-,-,-,-,-,-,-,-,-,-,113.52,115.7,115.51,-,-,-,-,-,-,-,-,-,-,127.42,127.26,127.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125.75,125.79,125.79,-,-,-,-,-,-,-,-,-,-
KOTA PALANGKARAYA,116.95,117.08,118.41,-,-,-,-,-,-,-,-,-,-,116.29,116.43,118.01,-,-,-,-,-,-,-,-,-,-,114.2,114.07,113.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.42,126.67,126.82,-,-,-,-,-,-,-,-,-,-
KAB TANAH LAUT,114.92,117.19,120.15,-,-,-,-,-,-,-,-,-,-,115.42,118.16,121.72,-,-,-,-,-,-,-,-,-,-,106.85,106.97,106.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,114.98,115.08,115.55,-,-,-,-,-,-,-,-,-,-
KOTABARU,116.67,116.68,118.34,-,-,-,-,-,-,-,-,-,-,113.52,113.53,115.43,-,-,-,-,-,-,-,-,-,-,126.93,126.66,126.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135.36,135.46,136.17,-,-,-,-,-,-,-,-,-,-
KAB HULU SUNGAI TENGAH,120.89,122.88,124.13,-,-,-,-,-,-,-,-,-,-,118.56,120.85,122.25,-,-,-,-,-,-,-,-,-,-,119.83,119.83,120.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146.66,146.67,146.69,-,-,-,-,-,-,-,-,-,-
TANJUNG,106.5,108.56,110.84,-,-,-,-,-,-,-,-,-,-,103.98,106.33,109,-,-,-,-,-,-,-,-,-,-,111.06,111.06,111.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.1,126.88,127.09,-,-,-,-,-,-,-,-,-,-
KOTA BANJARMASIN,111.64,113.13,114.65,-,-,-,-,-,-,-,-,-,-,110.63,112.28,114.05,-,-,-,-,-,-,-,-,-,-,114.27,114.29,114.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121.08,121.72,121.72,-,-,-,-,-,-,-,-,-,-
KAB BERAU,116.32,116.35,118.08,-,-,-,-,-,-,-,-,-,-,115.14,115.1,117.14,-,-,-,-,-,-,-,-,-,-,124.4,124.55,124.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.86,121.34,121.82,-,-,-,-,-,-,-,-,-,-
KAB PENAJAM PASER UTARA,110.99,112.93,115.75,-,-,-,-,-,-,-,-,-,-,110.98,113.12,116.45,-,-,-,-,-,-,-,-,-,-,101.3,103.65,103.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.54,117.54,118.08,-,-,-,-,-,-,-,-,-,-
KOTA BALIKPAPAN,116.51,117.45,118.93,-,-,-,-,-,-,-,-,-,-,115.3,116.42,118.14,-,-,-,-,-,-,-,-,-,-,116.21,116.31,116.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.62,127.69,127.94,-,-,-,-,-,-,-,-,-,-
KOTA SAMARINDA,116,117.48,120.01,-,-,-,-,-,-,-,-,-,-,113.43,115.13,117.88,-,-,-,-,-,-,-,-,-,-,120.13,120.9,122.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135.53,135.57,137.19,-,-,-,-,-,-,-,-,-,-
TANJUNG SELOR,109.55,111.07,112.64,-,-,-,-,-,-,-,-,-,-,108.41,110.18,112,-,-,-,-,-,-,-,-,-,-,115.85,115.69,115.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117.71,117.71,117.71,-,-,-,-,-,-,-,-,-,-
KAB NUNUKAN,112.21,112.64,113.92,-,-,-,-,-,-,-,-,-,-,111.08,111.6,113.22,-,-,-,-,-,-,-,-,-,-,102.45,102.58,102.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124.41,124.41,124.41,-,-,-,-,-,-,-,-,-,-
KOTA TARAKAN,109.54,110.54,112.58,-,-,-,-,-,-,-,-,-,-,108.62,109.82,112.2,-,-,-,-,-,-,-,-,-,-,119.55,119.32,119.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111.56,111.61,111.89,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA SELATAN,115.96,119.22,120.18,-,-,-,-,-,-,-,-,-,-,117.03,121.15,122.37,-,-,-,-,-,-,-,-,-,-,105.53,105.53,105.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.03,115.03,115.03,-,-,-,-,-,-,-,-,-,-
KAB MINAHASA UTARA,117.41,120.37,119.45,-,-,-,-,-,-,-,-,-,-,119.12,122.55,121.39,-,-,-,-,-,-,-,-,-,-,97.23,98.22,98.16,-,-,-,-,-,-,-,-,-,-,88.07,88.07,88.07,-,-,-,-,-,-,-,-,-,-,117.82,117.82,118.44,-,-,-,-,-,-,-,-,-,-
KOTA MANADO,117.41,119.12,119.78,-,-,-,-,-,-,-,-,-,-,120.3,122.57,123.42,-,-,-,-,-,-,-,-,-,-,104.38,103.03,102.66,-,-,-,-,-,-,-,-,-,-,99.94,99.9,99.9,-,-,-,-,-,-,-,-,-,-,106.46,106.51,106.51,-,-,-,-,-,-,-,-,-,-
KOTA KOTAMOBAGU,118.39,121.8,124.16,-,-,-,-,-,-,-,-,-,-,119.34,123.89,126.93,-,-,-,-,-,-,-,-,-,-,106.41,106.45,107.08,-,-,-,-,-,-,-,-,-,-,105.82,105.82,105.82,-,-,-,-,-,-,-,-,-,-,118.33,118.39,118.66,-,-,-,-,-,-,-,-,-,-
LUWUK,119.65,122.31,123.73,-,-,-,-,-,-,-,-,-,-,116.74,120.27,122.02,-,-,-,-,-,-,-,-,-,-,120.44,119.51,118.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133.43,133.6,134.33,-,-,-,-,-,-,-,-,-,-
KAB MOROWALI,119.56,121.2,122.54,-,-,-,-,-,-,-,-,-,-,121.68,123.81,125.56,-,-,-,-,-,-,-,-,-,-,119.37,119.37,119.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.59,110.59,110.59,-,-,-,-,-,-,-,-,-,-
KAB TOLI TOLI,130,134.23,135.17,-,-,-,-,-,-,-,-,-,-,128.85,133.97,134.94,-,-,-,-,-,-,-,-,-,-,109.43,109.43,109.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145.16,145.37,146.45,-,-,-,-,-,-,-,-,-,-
KOTA PALU,113.48,115.21,117.01,-,-,-,-,-,-,-,-,-,-,111.64,113.76,115.94,-,-,-,-,-,-,-,-,-,-,111.95,112.25,112.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127,127.06,127.06,-,-,-,-,-,-,-,-,-,-
BULUKUMBA,111.98,113.14,114.43,-,-,-,-,-,-,-,-,-,-,112.43,113.92,115.56,-,-,-,-,-,-,-,-,-,-,103.63,103.34,103.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112.88,112.96,112.96,-,-,-,-,-,-,-,-,-,-
WATAMPONE,113.82,114.74,116.98,-,-,-,-,-,-,-,-,-,-,113.11,114.27,117.09,-,-,-,-,-,-,-,-,-,-,109.74,109.74,109.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119.64,119.73,119.86,-,-,-,-,-,-,-,-,-,-
KAB WAJO,107.01,108.49,110.43,-,-,-,-,-,-,-,-,-,-,102.29,104.22,106.72,-,-,-,-,-,-,-,-,-,-,102.32,102.32,102.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133.42,133.42,133.56,-,-,-,-,-,-,-,-,-,-
KAB SIDENRENG RAPPANG,108,109.44,110.24,-,-,-,-,-,-,-,-,-,-,107.76,109.27,110.3,-,-,-,-,-,-,-,-,-,-,107.13,110.2,110.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109.86,109.95,109.95,-,-,-,-,-,-,-,-,-,-
KAB LUWU TIMUR,118.59,119.66,121.86,-,-,-,-,-,-,-,-,-,-,115.87,117.06,119.85,-,-,-,-,-,-,-,-,-,-,135.76,136.19,136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125.77,126.53,126.75,-,-,-,-,-,-,-,-,-,-
KOTA MAKASSAR,115.2,118.62,121.47,-,-,-,-,-,-,-,-,-,-,114.59,118.6,121.96,-,-,-,-,-,-,-,-,-,-,108.78,109.44,109.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.12,126.66,127.29,-,-,-,-,-,-,-,-,-,-
KOTA PARE PARE,115.66,116.83,118.95,-,-,-,-,-,-,-,-,-,-,117.05,118.61,120.87,-,-,-,-,-,-,-,-,-,-,104.62,104.09,106.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115.36,115.52,116.53,-,-,-,-,-,-,-,-,-,-
KOTA PALOPO,115.6,116.56,116.97,-,-,-,-,-,-,-,-,-,-,115.93,117.12,117.63,-,-,-,-,-,-,-,-,-,-,104.3,104.47,104.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118.82,118.82,118.82,-,-,-,-,-,-,-,-,-,-
KAB KONAWE,113.96,114.47,117.32,-,-,-,-,-,-,-,-,-,-,110.5,111.13,114.55,-,-,-,-,-,-,-,-,-,-,119.25,118.84,118.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131.96,132.06,132.65,-,-,-,-,-,-,-,-,-,-
KAB KOLAKA,115.6,117.98,120.2,-,-,-,-,-,-,-,-,-,-,113.89,116.77,119.4,-,-,-,-,-,-,-,-,-,-,115.98,116.55,116.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125.98,125.98,126.54,-,-,-,-,-,-,-,-,-,-
KOTA KENDARI,114.92,115.56,116.63,-,-,-,-,-,-,-,-,-,-,112.4,113.15,114.26,-,-,-,-,-,-,-,-,-,-,111.88,111.87,112.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135.82,136.15,137.38,-,-,-,-,-,-,-,-,-,-
KOTA BAU BAU,120.76,124.74,122.73,-,-,-,-,-,-,-,-,-,-,120.36,124.93,122.55,-,-,-,-,-,-,-,-,-,-,109.05,110.07,110.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130.4,130.91,131.11,-,-,-,-,-,-,-,-,-,-
KAB GORONTALO,121.22,123.54,123.2,-,-,-,-,-,-,-,-,-,-,121,123.73,123.32,-,-,-,-,-,-,-,-,-,-,110.11,110.7,109.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132.63,132.66,133.46,-,-,-,-,-,-,-,-,-,-
KOTA GORONTALO,108.77,110.5,112.26,-,-,-,-,-,-,-,-,-,-,106.91,108.98,111.12,-,-,-,-,-,-,-,-,-,-,103.47,103.49,103.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125.85,126.17,126.17,-,-,-,-,-,-,-,-,-,-
KAB MAJENE,110.29,111.18,112.63,-,-,-,-,-,-,-,-,-,-,109.05,109.92,111.65,-,-,-,-,-,-,-,-,-,-,109.57,109.86,109.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.37,121.92,122.1,-,-,-,-,-,-,-,-,-,-
MAMUJU,120.35,120.12,118.43,-,-,-,-,-,-,-,-,-,-,120.36,119.9,117.67,-,-,-,-,-,-,-,-,-,-,115.4,115.13,116.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,122.21,123.26,123.32,-,-,-,-,-,-,-,-,-,-
KAB MALUKU TENGAH,116.98,119.67,116.11,-,-,-,-,-,-,-,-,-,-,115.35,118.48,114.28,-,-,-,-,-,-,-,-,-,-,131.64,131.64,131.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.57,123.72,124.09,-,-,-,-,-,-,-,-,-,-
KOTA AMBON,119.12,118.42,116.74,-,-,-,-,-,-,-,-,-,-,116.87,116.21,114.07,-,-,-,-,-,-,-,-,-,-,116.36,112.92,112.91,-,-,-,-,-,-,-,-,-,-,82.37,84.1,82.37,-,-,-,-,-,-,-,-,-,-,142.59,143.58,144.61,-,-,-,-,-,-,-,-,-,-
KOTA TUAL,118.37,115.97,117.39,-,-,-,-,-,-,-,-,-,-,117.95,115.04,116.66,-,-,-,-,-,-,-,-,-,-,105.74,105.74,105.74,-,-,-,-,-,-,-,-,-,-,106.12,106.12,106.12,-,-,-,-,-,-,-,-,-,-,131.61,132.31,132.83,-,-,-,-,-,-,-,-,-,-
KAB HALMAHERA TENGAH,114.29,116.1,118.09,-,-,-,-,-,-,-,-,-,-,113.25,115.43,117.83,-,-,-,-,-,-,-,-,-,-,111.89,111.89,111.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123.19,123.19,123.19,-,-,-,-,-,-,-,-,-,-
KOTA TERNATE,121.85,124.63,124.04,-,-,-,-,-,-,-,-,-,-,123.03,126.57,125.52,-,-,-,-,-,-,-,-,-,-,111.34,111.33,111.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.48,120.48,121.98,-,-,-,-,-,-,-,-,-,-
MANOKWARI,117.6,115.49,115.16,-,-,-,-,-,-,-,-,-,-,116.69,114.11,113.68,-,-,-,-,-,-,-,-,-,-,108.9,108.94,109.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132.13,132.14,132.14,-,-,-,-,-,-,-,-,-,-
KAB SORONG,109.96,109.58,110.42,-,-,-,-,-,-,-,-,-,-,107.68,107.2,108.04,-,-,-,-,-,-,-,-,-,-,101.69,101.55,101.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.1,127.24,128.31,-,-,-,-,-,-,-,-,-,-
KAB SORONG SELATAN,115.67,115.22,115.55,-,-,-,-,-,-,-,-,-,-,113.75,113.23,113.6,-,-,-,-,-,-,-,-,-,-,117.9,117.85,117.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,130.96,130.96,131.04,-,-,-,-,-,-,-,-,-,-
KOTA SORONG,108.77,106.18,110.72,-,-,-,-,-,-,-,-,-,-,106.86,103.82,109.08,-,-,-,-,-,-,-,-,-,-,113.8,113.91,114.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124.6,124.82,124.84,-,-,-,-,-,-,-,-,-,-
KOTA JAYAPURA,112.04,112.1,113.34,-,-,-,-,-,-,-,-,-,-,109.72,109.84,111.2,-,-,-,-,-,-,-,-,-,-,116.32,115.91,117.08,-,-,-,-,-,-,-,-,-,-,112.98,111.88,114.35,-,-,-,-,-,-,-,-,-,-,130.74,130.74,130.74,-,-,-,-,-,-,-,-,-,-
MERAUKE,117.59,117.96,119.53,-,-,-,-,-,-,-,-,-,-,114.75,115.22,117.22,-,-,-,-,-,-,-,-,-,-,112.42,112.51,112.55,-,-,-,-,-,-,-,-,-,-,133.26,133.26,133.26,-,-,-,-,-,-,-,-,-,-,137.93,137.93,137.93,-,-,-,-,-,-,-,-,-,-
TIMIKA,114.71,114.33,114.89,-,-,-,-,-,-,-,-,-,-,113.81,113.36,114.03,-,-,-,-,-,-,-,-,-,-,98.98,98.98,98.98,-,-,-,-,-,-,-,-,-,-,100,100,100,-,-,-,-,-,-,-,-,-,-,138.68,138.68,138.68,-,-,-,-,-,-,-,-,-,-
KAB NABIRE,126.34,124.36,124.75,-,-,-,-,-,-,-,-,-,-,127.5,124.8,125.3,-,-,-,-,-,-,-,-,-,-,109.93,109.95,109.95,-,-,-,-,-,-,-,-,-,-,121.47,121.47,121.47,-,-,-,-,-,-,-,-,-,-,129.64,130.35,130.35,-,-,-,-,-,-,-,-,-,-
KAB JAYAWIJAYA,128.6,129.88,135.3,-,-,-,-,-,-,-,-,-,-,126.21,127.61,133.68,-,-,-,-,-,-,-,-,-,-,90.43,90.43,90.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,174.73,176.05,180.36,-,-,-,-,-,-,-,-,-,-
INDONESIA,114.28,116.04,117.28,-,-,-,-,-,-,-,-,-,-,113.22,115.31,116.79,-,-,-,-,-,-,-,-,-,-,112.91,113.12,113.25,-,-,-,-,-,-,-,-,-,-,104.35,104.45,104.5,-,-,-,-,-,-,-,-,-,-,122.42,122.93,123.29,-,-,-,-,-,-,-,-,-,-