90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA MALANG,102.47,102.63,102.65,103.01,103.03,103.39,103.47,103.55,103.63,103.63,103.7,103.75,-,103.25,103.25,103.25,103.77,103.77,104.45,104.45,104.45,104.45,104.45,104.45,104.45,-,108.34,109.72,109.16,109.84,109.96,110.04,110.35,110.48,111.16,111.17,111.74,111.58,-,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,-,98.75,98.75,99.09,99.1,99.1,99.1,99.25,99.52,99.52,99.52,99.52,99.77,-
KOTA PROBOLINGGO,102.27,102.28,102.31,102.52,102.52,102.54,102.86,103.45,103.63,103.66,103.66,103.69,-,103.4,103.4,103.4,104.09,104.09,104.09,105,105.92,105.92,105.92,105.92,105.92,-,108.73,108.73,108.71,108.71,108.71,108.81,108.83,110.24,111.17,111.29,111.29,111.43,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.78,98.8,98.89,98.9,98.9,98.9,99.01,99.09,99.09,99.09,99.09,99.09,-
KOTA MADIUN,103.72,103.85,104.09,104.23,104.54,104.84,105.13,106.33,106.38,106.39,106.39,106.46,-,102.76,103.22,103.22,103.22,103.22,103.22,103.22,103.62,103.62,103.62,103.62,103.62,-,120.26,120.03,119.3,120.31,122.42,124.51,126.18,131.04,131.4,131.5,131.45,131.87,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.53,99.53,100.55,100.55,100.55,100.55,100.7,101.74,101.74,101.74,101.76,101.77,-
KOTA SURABAYA,104.35,104.79,104.92,105,105.21,105.46,105.68,106.21,106.2,106.24,106.3,106.31,-,104.61,105.39,105.54,105.63,106.01,106.43,106.43,106.83,106.83,106.83,106.83,106.83,-,114.79,115.02,114.86,115.11,115.19,115.39,115.43,116.31,116.26,116.56,116.99,117.05,-,100,100,100,100,100,100,101.09,101.09,101.09,101.09,101.09,101.09,-,99.92,99.92,100.16,100.18,100.18,100.18,100.68,101.43,101.43,101.43,101.43,101.43,-
KOTA TANGERANG,107.03,107.03,107.16,107.64,107.85,107.85,108.23,108.42,108.49,108.49,108.49,108.49,-,110.61,110.61,110.61,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,-,112.74,112.74,112.74,112.77,114.22,114.22,116.35,116.83,117.28,117.28,117.28,117.28,-,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,-,101.2,101.2,101.64,102.95,102.95,102.95,103.15,103.56,103.56,103.56,103.56,103.56,-
KOTA CILEGON,103.14,103.16,103.55,103.67,103.67,103.68,103.88,104.17,105.79,105.8,105.8,105.8,-,101.25,101.25,101.26,101.26,101.26,101.26,101.26,101.26,101.52,101.52,101.52,101.52,-,113.51,113.51,113.51,113.6,113.6,113.69,113.69,113.69,121.76,121.76,121.76,121.76,-,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,109.79,109.79,109.79,109.79,-,101.7,101.77,102.97,103.32,103.32,103.32,103.96,104.89,104.9,104.91,104.91,104.91,-
KOTA SERANG,104.9,105.52,106.98,107.98,108.25,108.36,108.51,109.89,110.41,110.67,110.61,110.62,-,103.87,103.87,103.87,103.87,104.51,104.51,104.52,104.71,104.71,104.71,104.71,104.71,-,109.11,110.75,111.3,112.53,112.92,113.28,113.66,113.93,114.71,115.24,115.31,115.35,-,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,-,102.93,103.27,106.34,107.87,107.87,107.87,107.97,110.93,111.63,111.88,111.68,111.68,-
SINGARAJA,102.35,102.41,102.57,102.81,102.81,102.9,105.04,105.27,105.27,105.3,105.38,105.38,-,102.06,102.66,102.66,103.04,103.04,103.2,105.01,105.01,105.28,105.28,105.43,105.43,-,100.23,100.26,100.85,100.94,100.94,101.1,101.17,101.91,101.84,101.93,102.2,102.2,-,109.97,109.97,109.97,109.97,109.97,109.97,118,118,118,118,118,118,-,99.68,99.68,99.68,100.11,100.11,100.18,100.56,100.63,100.63,100.63,100.63,100.63,-
KOTA DENPASAR,104.73,104.75,104.79,104.83,105,105.07,105.9,107.49,107.76,107.82,107.82,107.8,-,105.2,105.2,105.2,105.2,105.2,105.31,105.31,105.31,105.31,105.31,105.31,105.31,-,106.48,106.39,106.42,106.47,107.5,107.71,108.83,108.98,108.88,108.83,108.83,108.83,-,115.22,115.22,115.22,115.22,115.22,115.22,115.22,122.11,122.11,122.11,122.11,122.11,-,99.04,99.12,99.21,99.3,99.3,99.3,101.13,102.6,103.41,103.61,103.61,103.55,-
KOTA MATARAM,104.19,105.02,105.26,105.4,105.57,105.72,106.05,106.26,106.47,106.61,106.77,106.77,-,101.87,101.87,101.87,101.87,101.87,101.87,102.04,102.04,102.38,102.44,102.47,102.47,-,110.64,111.68,112.1,112.61,113.75,113.83,113.96,113.87,114.33,114.99,115.78,115.78,-,106.99,112.45,112.45,112.45,112.45,113.7,113.7,113.7,113.7,113.7,113.7,113.7,-,102.31,102.48,103.02,103.13,103,103,103.77,104.52,104.47,104.47,104.47,104.47,-
KOTA BIMA,99.76,99.75,99.91,100.02,100.1,100.24,100.86,101.06,101.39,101.69,101.61,101.57,-,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,103.08,103.08,-,107.66,107.51,107.65,107.87,108.12,108.09,108.27,108.36,108.96,109.07,108.94,108.89,-,100,100,100,100,100,100,100,100,100,100,100,100,-,93.51,93.58,93.81,93.86,93.85,94.14,95.24,95.58,95.81,96.31,96.09,96.07,-
WAINGAPU,102.07,102.07,102.27,102.37,102.37,102.37,102.69,102.79,103.21,103.24,103.24,103.24,-,101.8,101.8,101.8,102.8,102.8,102.8,104.1,104.1,104.32,104.61,104.61,104.61,-,108.62,108.62,109.37,109.37,109.37,109.37,109.72,109.99,111.49,111.48,111.48,111.48,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.06,99.06,99.06,99.06,99.06,99.06,99.29,99.33,99.33,99.33,99.33,99.33,-
MAUMERE,102.09,102.11,102.21,102.34,102.2,102.38,102.39,102.43,102.53,102.6,102.81,103.49,-,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,103.21,-,104.98,105.07,105.51,106.13,106.12,106.31,106.28,106.46,106.92,107.23,107.57,107.17,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.81,99.81,99.81,99.81,99.27,99.81,99.88,99.88,99.88,99.88,100.4,102.01,-
KOTA KUPANG,101.67,101.79,101.93,101.99,102.04,102.2,102.33,102.43,102.44,102.55,102.59,102.65,-,100.51,101.02,101.1,101.1,101.26,101.26,101.26,101.26,101.26,101.26,101.26,101.53,-,105.62,105.63,105.98,106.16,106.21,106.69,106.79,107.08,107.08,107.42,107.54,107.54,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.97,98.98,98.99,98.99,98.99,98.99,99.3,99.32,99.32,99.32,99.32,99.32,-
SINTANG,106.78,107.27,108.71,109.06,109.39,109.91,110.73,111.8,112.13,112.72,112.8,112.68,-,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,-,119.49,119.84,121.76,122.06,122.32,122.76,123.1,123.1,123.1,123.14,123.18,123.18,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.14,103.05,105.19,105.79,106.4,107.32,109.01,111.47,112.22,113.57,113.73,113.44,-
KOTA PONTIANAK,103.74,104.13,105.09,106.42,106.47,106.67,106.99,107.75,108.19,108.35,108.35,108.46,-,105.18,105.18,106.04,106.04,106.04,106.04,106.04,106.16,106.16,106.16,106.16,106.16,-,110.09,110.08,109.93,110.74,111.1,112.26,112.29,113.13,113.17,113.49,113.5,114.16,-,100,100,100,100,100,100,100,100,100,100,100,100,-,101.7,102.71,104.65,107.71,107.71,107.71,108.5,110.04,111.14,111.41,111.41,111.41,-
KOTA SINGKAWANG,101.71,101.76,102.13,102.31,102.45,102.53,102.58,102.82,102.84,103.18,103.19,103.33,-,102.73,102.73,102.98,103.47,103.47,103.47,103.47,103.98,103.98,103.98,103.98,103.98,-,106.94,107.07,107.08,107.5,108.24,108.65,108.13,108.24,108.35,110.14,110.18,110.91,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.55,99.62,100.31,100.31,100.3,100.3,100.64,100.89,100.89,100.89,100.89,100.89,-
SAMPIT,115.17,115.7,116.14,116.64,117.22,117.7,118.17,118.78,119.44,119.32,119.2,119.02,-,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.8,102.8,102.8,102.8,102.8,-,110.61,110.72,110.69,110.9,111.82,112.86,112.43,112.45,113.01,112.74,112.7,112.27,-,171.79,171.79,171.79,171.79,171.79,171.79,171.79,171.79,171.79,171.79,171.79,171.79,-,99.17,100.3,101.27,102.29,103.13,103.71,104.94,106.18,107.39,107.23,107.01,106.8,-
KOTA PALANGKA RAYA,101.79,102.19,102.92,103.36,103.77,104.13,104.47,105.02,106.03,106.04,105.9,105.88,-,101.74,101.74,101.84,101.84,101.84,101.84,101.84,102.07,102.33,102.33,102.33,102.33,-,106.15,106.68,106.72,107.61,108.91,110.06,110.79,111.15,112.96,113.11,113.24,113.41,-,100,100,100,100,100,100,100,100,100,100,100,100,-,97.36,98.15,100.62,101.19,101.19,101.19,101.59,102.86,104.08,103.97,103.32,103.06,-
KOTA BARU,103.43,103.61,105.06,105.88,106.55,106.95,107.75,109.44,109.74,109.67,109.67,109.67,-,100,100,100,100,100,100,100,100,100,101.16,101.16,101.16,-,102.67,102.67,106.31,106.68,106.68,107.79,107.79,108.63,111.23,111.04,111.04,111.08,-,100,100,100,100,100,100,100,100,100,100,100,100,-,107.28,107.69,110.02,111.83,113.41,114.02,115.91,119.62,119.56,118.56,118.56,118.56,-
TANJUNG,106.38,106.46,106.79,107.07,107.16,107.24,107.37,107.9,108.15,108.37,108.38,108.4,-,101.18,101.18,101.18,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,-,117.08,117.61,118.42,118.79,119.34,119.83,120.42,120.91,122.12,123.53,123.6,123.72,-,100,100,100,100,100,100,100,100,100,100,100,100,-,111.08,111.08,111.79,111.97,111.97,111.97,112.1,113.67,113.88,113.88,113.88,113.88,-
KOTA BANJARMASIN,101.25,100.6,101.69,101.96,101.68,101.28,101.31,101.97,103.9,104.35,104.36,104.27,-,102.11,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.61,102.61,102.61,102.61,-,100.46,100.72,100.93,101.29,101.33,101.4,101.66,101.68,102.1,104.26,104.34,104.42,-,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,109.67,109.67,109.67,109.67,-,100.76,98.29,101.53,102.21,101.33,100.04,100.02,102.06,104.03,104.39,104.4,104.08,-
KOTA BALIKPAPAN,106.51,106.51,107.42,108.95,109.27,108.82,109.49,110.44,110.57,110.56,110.69,110.67,-,102.53,102.55,102.55,102.55,102.59,102.59,102.59,102.59,102.59,102.59,102.59,102.59,-,107.74,107.71,107.71,109.12,110.34,110.59,112.45,114.56,115,114.98,115.4,115.33,-,112.83,112.83,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,-,106.28,106.28,108.67,112.01,111.84,110.23,110.57,111.5,111.5,111.5,111.5,111.5,-
KOTA SAMARINDA,101.65,101.69,101.69,103.18,103.37,103.43,103.51,103.58,103.73,103.99,104.39,104.45,-,101.84,101.84,101.84,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,-,104.36,104.49,104.79,104.9,105.66,105.89,106.23,106.62,107.17,109.65,111.4,111.69,-,100,100,100,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91,108.91,-,101.21,101.28,101.17,100.75,101.1,101.22,101.38,101.48,101.77,101.74,102.44,102.55,-
TANJUNG SELOR,106.02,106.21,107.42,107.96,108.15,108.42,108.83,109.49,109.49,109.6,110.05,110.12,-,110.58,110.58,110.62,111.53,111.53,111.53,111.53,111.53,111.53,111.53,111.53,111.53,-,107.25,107.93,109.01,109.47,109.47,110.45,110.57,110.57,110.57,110.95,112.56,112.81,-,100,100,100,100,100,100,100,100,100,100,100,100,-,103.38,103.38,106,106.48,107.02,107.02,108.12,110.05,110.05,110.05,110.05,110.05,-
KOTA TARAKAN,103.03,103.24,103.25,103.31,103.31,103.3,103.93,104.03,104.09,104.08,104.15,104.15,-,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,-,110.74,111.7,111.7,111.94,111.94,111.91,114.21,114.21,114.53,114.53,114.84,114.84,-,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,97.92,-,99.97,99.98,100,100.03,100.04,100.04,100.42,100.71,100.67,100.66,100.66,100.66,-
KOTA MANADO,100.34,100.35,100.4,100.47,100.48,100.66,100.74,100.84,100.84,101.12,101.11,101.12,-,100.25,100.25,100.25,100.25,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,-,104.52,104.54,104.54,104.88,104.85,106.08,106.08,106.62,106.62,108.56,108.33,108.24,-,100,100,100,100,100,100,100,100,100,100,100,100,-,98.55,98.56,98.74,98.82,98.82,98.83,99.08,99.16,99.16,99.16,99.22,99.32,-
KOTA KOTAMOBAGU,101.54,101.69,101.69,102.34,102.48,102.84,102.77,102.62,102.69,102.71,104.66,104.64,-,101.85,101.85,101.85,102.42,102.42,102.42,102.42,102.42,102.42,102.42,103.15,104.3,-,105.7,106.39,106.38,108.68,108.72,110.37,110.25,110,110.34,110.29,110.18,109.43,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.17,100.17,100.17,100.33,100.61,100.61,100.52,100.33,100.33,100.38,104.22,104.22,-
LUWUK,102.9,102.9,103.54,104.23,104.52,104.59,104.71,104.68,104.79,105.09,105.38,105.36,-,102.68,102.68,104.26,104.26,104.26,104.4,104.4,104.4,104.4,104.4,104.4,104.4,-,108.55,108.55,109.86,111.8,112.16,112.31,112.31,112.06,112.45,113.37,113.37,113.59,-,100,100,100,100,100,100,100,100,100,100,100,100,-,100.46,100.47,100.48,100.91,101.33,101.34,101.6,101.66,101.68,101.83,102.43,102.28,-
KOTA PALU,107.38,108.94,111.22,111.51,111.62,112.08,113.39,114.18,114.1,115.4,116.12,116.04,-,105.94,106.38,106.46,106.46,106.46,107.72,107.72,107.88,108.04,108.13,110.06,110.06,-,110.49,114.73,117.3,117.67,117.88,118.09,118.26,119.03,118.82,122.62,122.62,122.45,-,100,100,100,100,100,100,100,100,100,100,100,100,-,106.57,106.5,111.98,112.64,112.81,112.47,117.45,119.31,119.03,119.01,119.01,118.91,-
BULUKUMBA,107.25,107.28,107.3,107.92,108.3,108.46,108.72,108.87,109.04,109.26,109.31,109.33,-,103.48,103.48,103.48,103.66,103.66,103.66,103.66,104.21,104.97,104.97,104.97,104.97,-,109.82,109.87,109.93,110.54,110.7,111.12,111.64,111.72,111.77,111.85,112,112.06,-,100,100,100,100,100,100,100,100,100,100,100,100,-,105.98,105.98,105.98,106.67,107.22,107.22,107.35,107.51,107.72,108.05,108.05,108.05,-
WATAMPONE,106.56,106.26,108.86,110.08,110.01,109.94,110.43,110.69,111.27,111.67,111.73,111.78,-,105.46,105.46,105.46,105.46,105.83,105.83,105.83,105.83,106.09,106.57,106.58,106.58,-,118.44,117.48,117.77,122.19,121.39,121.88,122.44,122.68,123.6,123.6,123.6,123.6,-,100,100,100,100,100,100,100,100,100,103.23,103.23,103.23,-,102.67,102.58,107.04,107.21,107.42,107.06,107.69,108.04,108.62,108.62,108.72,108.82,-
KOTA MAKASSAR,103.59,103.64,103.81,103.92,104.03,104.09,104.51,104.67,104.68,104.78,105.23,105.41,-,103.84,103.84,104,104,104.32,104.32,104.32,104.32,104.32,104.32,105.07,105.51,-,104.07,104.18,104.22,104.22,104.23,104.53,105.93,105.99,105.99,106.39,107.14,107.17,-,100,100,100,100,100,100,100,100,100,100,100,100.19,-,104.77,104.85,105.24,105.6,105.58,105.58,105.99,106.47,106.48,106.54,106.67,106.67,-
KOTA PARE-PARE,109.96,109.96,110.76,111.15,119.27,119.65,119.82,119.89,120.44,120.8,120.75,120.81,-,107.36,107.36,107.36,107.36,107.36,107.36,107.36,107.36,109.82,109.82,109.82,109.82,-,113.18,113.18,115.57,116.94,116.61,118.19,118.54,118.31,118.46,119.98,119.77,120.01,-,119.21,119.21,119.21,119.21,169.17,169.17,169.17,169.17,169.17,169.17,169.17,169.17,-,105.45,105.45,106.03,106.18,106.18,106.18,106.38,106.73,106.73,106.73,106.73,106.73,-
KOTA PALOPO,102.96,103.01,103.25,103.33,103.52,103.74,104.44,104.81,104.8,104.97,105.02,105.06,-,100.04,100.04,100.42,100.42,100.42,100.42,100.42,101.01,101.01,101.01,101.01,101.01,-,106.2,106.56,107.61,108.18,109.37,109.93,110.42,111.28,111.24,112.31,112.66,112.86,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.8,104.8,104.8,104.8,104.8,105.12,106.61,106.94,106.94,106.94,106.94,106.94,-
KOTA KENDARI,103.92,104.12,106.25,106.26,106.52,106.6,108.09,109.81,109.77,109.86,109.94,110.7,-,101.78,101.78,101.78,101.78,101.85,101.85,101.85,101.85,101.85,102.45,102.58,102.58,-,105.61,106.27,108.09,108.1,108.86,109.16,110.63,112.61,112.34,112.23,112.46,113.83,-,100,100,100,100,100,100,100,100,100,100,100,100,-,104.67,104.72,108.26,108.26,108.37,108.37,110.72,113.29,113.37,113.44,113.44,114.28,-
KOTA BUA-BAU,103.65,103.68,103.68,103.33,103.19,103.61,103.66,103.41,103.41,103.57,103.45,103.42,-,102.06,102.06,102.06,102.06,102.06,103.32,103.32,103.49,103.49,103.49,103.49,103.49,-,106.96,107.09,107.09,107.43,107.43,107.76,107.78,106.64,106.64,107.2,106.79,106.67,-,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,-,103.07,103.07,103.07,101.83,101.42,101.42,101.56,101.61,101.61,101.61,101.61,101.61,-
KOTA GORONTALO,103.4,103.62,103.85,104.62,104.78,104.86,105.27,105.8,105.84,105.99,106.15,106.2,-,105.38,105.41,105.61,105.61,105.61,105.61,105.61,105.76,105.76,105.76,105.76,105.76,-,103.9,104.03,104.65,105.06,105.65,105.91,106.01,106.45,106.58,107.13,107.72,107.91,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.23,102.75,102.75,104.69,104.69,104.69,105.82,106.9,106.9,106.9,106.9,106.9,-
MAMUJU,105.12,105.28,105.52,105.63,105.71,106.02,106.21,106.19,106.39,106.85,106.97,106.93,-,101.06,101.45,101.45,101.52,101.52,101.97,101.97,101.97,102.17,102.64,102.64,102.64,-,113.83,113.23,113.65,113.85,113.98,114.52,115.08,114.91,115.37,116.32,116.71,116.59,-,100,100,100,100,100,100,100,100,100,100,100,100,-,103.49,104.05,104.48,104.58,104.73,104.73,104.89,104.95,104.97,105.11,105.16,105.16,-
KOTA AMBON,102.96,103.26,103.62,103.76,104.17,104.23,104.33,104.42,105.95,107.3,107.21,106.7,-,102.61,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.46,103.46,103.46,-,111.78,112.74,113.77,114.33,114.82,115.08,115.35,115.39,121.03,126.29,125.92,126.1,-,99.67,99.67,100.31,100.31,102.13,102.13,102.13,102.13,102.97,102.97,102.97,102.97,-,99.32,99.32,99.32,99.32,99.32,99.32,99.4,99.58,99.58,99.58,99.58,98.31,-
KOTA TUAL,105.5,106,106,106.37,106.4,106.93,107.05,107.55,108.61,107.74,107.79,108.04,-,103.82,103.82,103.82,103.82,103.82,105.36,105.36,105.36,105.36,105.36,105.36,105.38,-,113.69,115.94,115.94,117.64,117.78,117.64,117.9,117.9,117.28,117.49,117.74,118.88,-,100,100,100,100,100,100,100,100,100,100,100,100,-,103.8,103.8,103.8,103.81,103.81,103.81,104,105.73,109.83,106.67,106.65,106.64,-
KOTA TERNATE,101.1,101.1,101.13,102.36,102.73,102.36,102.17,102.48,102.84,102.89,102.95,102.95,-,100,100,100.06,100.06,100.06,100.06,100.06,100.06,100.3,100.3,100.42,100.42,-,113.44,113.44,113.44,114.27,114.46,114.46,114.46,116.31,116.84,116.84,116.84,116.84,-,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,-,98.47,98.47,98.47,102.09,103.2,102.02,101.42,101.85,102.5,102.66,102.66,102.66,-
MANOKWARI,108.11,108.35,108.77,108.95,108.97,109.02,109.29,109.53,109.72,109.73,109.77,109.84,-,104.75,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,-,114.79,114.79,114.79,114.79,115.04,115.08,115.19,115.09,115.11,115.91,115.91,115.91,-,100,100,100,100,100,100,100,100,100,100,100,100,-,107.86,108.37,109.45,109.9,109.81,109.91,110.53,111.22,111.69,111.24,111.36,111.53,-
KOTA SORONG,101.89,102.75,103.09,103.35,103.41,103.72,104.25,104.44,104.83,105.03,104.99,105,-,101.84,101.84,101.84,102.02,102.02,102.02,102.11,102.11,102.11,102.11,102.11,102.11,-,105.78,106.55,107.14,107.67,107.96,109.57,110.86,110.81,111.58,111.8,111.58,111.67,-,100,100,100,100,100,100,100,100,100,100,100,100,-,99.74,102.15,102.93,103.19,103.19,103.19,104.01,104.69,105.5,106.05,106.05,106.05,-
MERAUKE,101.25,101.29,101.3,101.3,101.45,101.46,101.56,101.68,101.82,101.83,101.84,101.99,-,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.75,-,103.39,103.57,103.59,103.55,104.26,104.29,104.28,104.78,105.4,105.42,105.45,105.62,-,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,103.26,-,99.14,99.15,99.17,99.18,99.18,99.18,99.46,99.5,99.5,99.5,99.52,99.52,-
TIMIKA,99.6,99.86,99.48,100.28,100.79,100.82,101.49,101.72,101.95,102.77,103.69,103.74,-,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,102.29,102.29,-,106.11,106.68,104.02,107.75,109.44,109.08,109.99,109.99,109.99,115.56,119.46,119.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94.9,95.35,95.35,96.02,96.7,96.9,98.24,98.83,99.4,99.48,99.74,99.73,-
KOTA JAYAPURA,102.74,102.91,102.91,103.93,104.09,104.32,104.81,105.12,105.16,104.69,104.21,104.23,-,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.71,101.89,101.89,101.89,-,111.64,113.31,113.31,114.16,114.13,114.98,115.04,114.98,115.04,115.11,115.75,115.91,-,100,100,100,100,100,100,100,100,100,100,100,100,-,102.33,102.33,102.33,105.2,105.69,106.14,107.61,108.59,108.68,106.97,105.29,105.29,-
INDONESIA,104.15,104.41,104.84,105.13,105.23,105.33,105.82,106.43,106.6,106.79,106.87,107.54,-,104.92,105.13,105.22,105.32,105.36,105.47,105.62,106.15,106.21,106.26,106.33,106.9,-,107.35,107.69,107.83,108.26,108.6,108.82,109.2,109.47,109.77,110.49,110.66,110.68,-,103.27,103.39,103.41,103.61,103.71,103.72,103.8,103.93,104.08,104.11,104.19,107.83,-,101.53,101.89,103.16,103.71,103.78,103.84,105.1,106.21,106.49,106.68,106.73,106.74,-